id,group_id,message,voice,per,comment_group,reuse,omit_tag
4105,161022,Fine Motion has been crowned the undefeated queen of autumn! She goes unchallenged in her generation! Endless possibilities await!,%w_0.1|3101022,100,0,0,0
4106,161021,Tamamo Cross! It's Tamamo Cross! The senior-year runner overcomes her younger competition to consecutively conquer the spring and autumn Tenno Sho!,%w_0.1|3101021,100,0,0,0
4107,161069,Coming up on the outside is Sakura Chiyono O! Sakura Chiyono O takes the lead!,3101069,100,0,0,0
4108,161071,Mejiro Ardan forges to the front! Mejiro Ardan has the lead!,3101071,100,0,0,0
4109,161033,A brilliant star descends on the Japanese Derby in Admire Vega! She lights up the entire track in this critical moment!,3101033,100,0,0,0
4110,161062,I haven't seen a race like this in years! What an upset! Matikanetannhauser charged past the pack on the outside all the way to the finish!,3101062,100,0,0,0
4111,161068,"Listen to this applause! These roaring cheers! It's the last Kitasan festival of the year! With a daring gate-to-wire run, she takes the Arima Kinen!",3101068,100,0,0,0
4112,161067,Satono Diamond refused to give up this crown! Diamonds are finally shining through the clouds at Kyoto Racecourse!,3101067,100,0,0,0
4113,161074,It's Bright! It's Bright! The Mejiro family triumphs!,3101074,100,0,0,0
4114,161051,It's Nishino Flower! She went early on the straight and made a brilliant breakaway to win the Oka Sho!,3101051,100,0,0,0
4115,161072,"The winner of the Satsuki Sho, Yaeno Muteki, dances once again through 2,000 meters at Fuchu!",3101072,100,0,0,0
4116,161031,"It's Ines Fujin! What a comeback! After suffering defeat in the Satsuki Sho, she's claimed a stunning victory in the Japanese Derby!",3101031,100,0,0,0
4117,161064,"Palmer, it's Palmer! Palmer breaks away! Mejiro Palmer outruns everyone and conquers the Grand Prix!",3101064,100,0,0,0
4118,161034,Inari One from the inside! She's coming from the inside! Inari One is widening her lead!,3101034,100,0,0,0
4119,161044,Sweep Tosho finishes first! What a surge! This racer is magical! She takes the day!,3101044,100,0,0,0
4120,161036,From the Satsuki Sho to the Kikuka Sho! She's done it! It's Air Shakur!,3101036,100,0,0,0
4121,161053,"We're at the Takarazuka Kinen, where dreams are on the line. And I dream that Bamboo Memory will win it.",3101053,100,0,0,0
4122,161098,The star of spring is back for fall! Copano Rickey has won the JBC Classic!,3101098,100,0,0,0
4123,161029,It's Yukino Bijin! The pride of her hometown! The tenacity of Tohoku! Yukino Bijin pushes ahead with ease! What speed!,3101029,100,0,0,0
4124,161042,And Seeking the Pearl triumphs! An Umamusume like no other! Without question!,3101042,100,0,0,0
4125,161087,Aston Machan takes victory today! An amazing surge! She's shown the Sprinters Stakes what speed really is!,3101087,100,0,0,0
4126,161078,Yamanin Zephyr conquers the Yasuda Kinen! It's Yamanin Zephyr! Her last spurt was a sight to behold!,3101078,100,0,0,0
4127,161049,I can't believe it—Nakayama Festa! Nakayama Festa couldn't be stopped! She claims the win at the Takarazuka Kinen! The stands are roaring!,3101049,100,0,0,0
4128,161100,From the outside is Wonder Acute! It's Wonder Acute! Wonder Acute is charging through!,3101100,100,0,0,0
4129,161047,"And the winner is Zenno Rob Roy! After so many attempts, she gets her first G1 victory! The autumn shield is hers!",3101047,100,0,0,0
4130,161099,Hokko Tarumae has outshone everyone this tour! And now she's snagged her biggest win yet—the Tokyo Daishoten!,3101099,100,0,0,0
4131,161065,Daitaku wins again! It's Daitaku two years in a row! Daitaku Helios throws her hand high in triumph!,3101065,100,0,0,0
4132,161043,Shinko Windy rules the dirt in Fuchu! Look at her in all her glory as she reigns over Tokyo Racecourse!,3101043,100,0,0,0
4133,161057,Mr. C.B. has the lead! The very earth is rumbling under her feet!,3101057,100,0,0,0
4134,161066,"Let loose, Twin Turbo! Her turbo engines are at full blast as she speeds away!",3101066,100,0,0,0
4135,161085,"Daiichi Ruby takes first! Another in a line of brilliant runners, it's Daiichi Ruby! She's got her first G1!",3101085,100,0,0,0
4136,161083,Symboli Kris S wins the race! Her outrageous attempt at a senior year race earns her a G1 victory!,3101083,100,0,0,0
4137,161076,Sakura Laurel pulls ahead! She's carved the Sakura name into Grand Prix history! Sakura Laurel wins!,3101076,100,0,0,0
4138,161105,"A spectacular Satsuki Sho-Derby double crown! The skies are clouded, but this victory at Tokyo Racecourse is clear as day! It's Neo Universe!",3101105,100,0,0,0
4139,161106,"Another miracle at Hanshin Racecourse! The Tenno Sho and Kikuka Sho weren't just luck! Hishi Miracle, the Tenno-Kikuka champion, wins it!",3101106,100,0,0,0
4140,161084,Tanino Gimlet is truly unstoppable! This is the final spurt to end all final spurts!,3101084,100,0,0,0
4141,161055,A marvelous win in the Osaka Hai with energy to spare! This runner's ready for spring! It's absolute victory for Marvelous Sunday!,3101055,100,0,0,0
4142,161104,It's Katsuragi Ace with a magnificent surge! Katsuragi Ace makes an astounding breakaway to win the Japan Cup!,3101104,100,0,0,0
4143,161070,Sirius Symboli stays cool under pressure and stands tall as a Derby champion! She's truly a warrior of the racetrack!,3101070,100,0,0,0
5001,117025,In the lead is %h_rank1! And\nclose behind is %h_rank2!,2014501|%h_rank1|3024101|%h_rank2,100,0,0,0
5002,117025,In the lead is %h_rank1! And\nclose behind are %h_rank2 and\n%h_rank3!,2014501|%h_rank1|3024101|%h_rank2|%h_rank3,100,0,0,0
5003,117025,In the lead is %h_rank1! But\n%h_rank2 is putting on the\npressure!,2014501|%h_rank1|%h_rank2|2050001,100,0,0,0
5004,117025,In the lead is %h_rank1! But\n%h_rank2 and\n%h_rank3 are putting on the\npressure!,2014501|%h_rank1|%h_rank2|%h_rank3|2050001,100,0,0,0
5005,117017,Closing the gap is %h_rank2.,2051201|%w_0.01|%h_rank2,100,0,0,0
5006,117017,It's %h_rank1! Can she keep\npushing forward?!,%h_rank1|2019601,100,0,0,0
5007,117030,Keeping the lead is %h_rank1.,2012701|%h_rank1,100,0,0,0
5008,117030,Still in the lead is %h_rank1.,1038501|%h_rank1,100,0,0,0
5009,117030,%h_rank1 is putting on a\nfurious run!,%h_rank1|2020702,100,0,0,0
5010,109001,%h_rank_a2\n%h_rank_to1 cross the finish\nline shoulder to shoulder!,%h_rank_a2|%h_rank_to1|3036401,100,0,0,0
5011,109001,%h_rank1 reaches the finish\nline with %h_rank2 hot on her\nheels!,%h_rank1|3024101|%h_rank2|3024102,100,0,0,0
5012,109001,%h_rank2 reaches the finish\nline with %h_rank1 hot on her\nheels!,%h_rank2|3024101|%h_rank1|3024102,100,0,0,0
5013,109001,%h_rank_a1\n%h_rank_to2 cross the finish\nline together!,%h_rank_a1|%h_rank_to2|3036701,100,0,0,0
5014,109001,%h_rank_a2\n%h_rank_to1 cross the finish\nline together!,%h_rank_a2|%h_rank_to1|3036701,100,0,0,0
5015,118001,"She makes it look easy! Pulling farther from the\ngroup with each stride, she's safely in the lead!",3200001,100,0,0,0
5016,118001,She makes it look easy! Second place can't\ncatch up. This may very well be an\noverwhelming victory!,3200002,100,0,0,0
5017,118002,%h_rank_ta1 wins!,%w_0.1|3024701|%h_rank_ta1,100,0,0,0
5018,118002,%h_rank_l1 claims victory!,%h_rank_l1|3025001,100,0,0,0
5019,118002,%h_rank_l1 dominates the race.,%h_rank_l1|3037401,100,0,0,0
5020,119001,"With their future resting on the next race, the\nUmamusume will be putting their best feet\nforward!",1095401,100,0,0,0
5021,119002,%h_rank_ta1 wins! She takes out\nher rival and gets a massive first victory!,%w_0.1|3031701|%c_0.02|%h_rank_ta1|3031702,100,0,0,0
5022,119003,Glory is within reach! It's time for the Taurus\nCup!,1095901,100,0,0,0
5023,119004,%h_rank_ta1 wins! She claims a\nbrilliant victory at the Taurus Cup!,%w_0.1|3032201|%c_0.02|%h_rank_ta1|3032202,100,0,0,0
5024,160001,The Unity Cup team showdown is about to\nbegin! What kind of running will\n%team_honor %team_name\nshow us today?!,1800001|%team_honor|%team_name|1800002,100,0,0,0
5025,160002,The Unity Cup team showdown is about to\nbegin! %team_honor\n%team_name should show us some great\nrunning today!,1800001|%team_honor|%team_name|1800003,100,0,0,0
5026,160003,The Unity Cup team showdown is about to\nbegin! The fans are looking forward to\n%team_honor %team_name's\nperformance!,1800101|%team_honor|%team_name|1800102,100,0,0,0
5027,160004,The Unity Cup team showdown is about to\nbegin! Everyone is expecting a lot from\n%team_honor %team_name\ntoday!,1800101|1800103|%team_honor|%team_name,100,0,0,0
5028,160005,The Unity Cup team showdown is about to\nbegin! Will %team_honor\n%team_name be able to rack up another win\ntoday?!,1800001|%team_honor|%team_name|1800004,100,0,0,0
5029,160006,The Unity Cup team showdown is about to\nbegin! Will %team_name be able to make\ntheir mark?!,1800001|%team_name|1800005,100,0,0,0
5030,160007,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is\n%team_honor %team_name!\nThis match will surely go down in history!",1800201|%w_0.04|1800202|%team_honor|%team_name|1800203,100,0,0,0
5031,160008,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is\n%team_honor %team_name!\nWhich team will take the glory today?!",1800201|%w_0.04|1800202|%team_honor|%team_name|1800204,100,0,0,0
5032,160009,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is\n%team_honor %team_name!\nWhich team will answer their fans' cheers?!",1800201|%w_0.04|1800202|%team_honor|%team_name|1800205,100,0,0,0
5033,160010,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is\n%team_honor %team_name!\nThis should be a heated match!",1800201|%w_0.04|1800202|%team_honor|%team_name|1800206,100,0,0,0
5034,160011,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is\n%team_honor %team_name!\nThis race will surely be the talk of the year!",1800201|%w_0.04|1800202|%team_honor|%team_name|1800207,100,0,0,0
5035,160012,"Boasting unbelievable strength, it's Team\nZenith! Taking them on is %team_name!\nHow will their match play out in the end?!",1800201|%w_0.04|1800202|%team_name|1800208,100,0,0,0
5036,160013,It's race two of the Unity Cup. Will\n%team_honor %team_name\nshow us some wonderful running once again?!,1800301|%team_honor|%team_name|1800302,100,0,0,0
5037,160014,It's %team_honor %team_name!\nAnd up against them is Team Zenith! We can\nexpect an exciting second race!,%team_honor|%team_name|1800401|1800402,100,0,0,0
5038,160015,Can %team_honor %team_name\ntake the win in race two as well?!,%team_honor|%team_name|1800403,100,0,0,0
5039,160016,The second race of the Unity Cup is about to\nbegin. Will %team_honor\n%team_name be able to make up for that\nfirst race?!,1800501|%team_honor|%team_name|1800502,100,0,0,0
5040,160017,Race three is the turning point. Will\n%team_honor %team_name live\nup to their fans' expectations?!,1800601|%team_honor|%team_name|1800602,100,0,0,0
5041,160018,It's %team_honor %team_name!\nAnd taking them on is Team Zenith! Which\nteam will progress into the second half on\ntop?!,%team_honor|%team_name|1800603|1800604,100,0,0,0
5042,160019,It's %team_honor %team_name!\nThey've taken first in every race so far!\nExpectations are high for this third race!,%team_honor|%team_name|1800701,100,0,0,0
5043,160020,%team_honor %team_name is in\na dominating position! Can Team Zenith make\na comeback?!,1800801|%team_honor|%team_name|1800802,100,0,0,0
5044,160021,Race three is the turning point. Will\n%team_honor %team_name be\ntaking good results into the second half?!,1800901|%team_honor|%team_name|1800902,100,0,0,0
5045,160022,Things are looking grim for\n%team_honor %team_name!\nLet's hope they can make a comeback!,1801001|%team_honor|%team_name|1801002,100,0,0,0
5046,160023,It's race four of the Unity Cup. Will\n%team_honor %team_name take\nthe win and proceed to the final race?!,1801101|%team_honor|%team_name|1801102,100,0,0,0
5047,160024,It's %team_honor %team_name!\nAnd up against them is Team Zenith! Who will\nset the pace for the final race?!,%team_honor|%team_name|1800401|1800404,100,0,0,0
5048,160025,Can %team_honor %team_name\nsecure victory in race four?!,%team_honor|%team_name|1801201,100,0,0,0
5049,160026,"%team_name has two wins, but Team Zenith\nis right on their tail as we start this exciting\nfourth race!",1801301|%team_name|1801302|1801303,100,0,0,0
5050,160027,This is %team_name's last chance! Can they\nwin this important fourth race?!,1801401|%team_name|1801402,100,0,0,0
5051,160028,It's time for the fifth and final race.\n%team_honor %team_name will\ncarry the hopes and dreams of the runners\nbefore them!,1801501|%team_honor|%team_name|1801502,100,0,0,0
5052,160029,It's %team_name! And up against them is\nTeam Zenith! What will happen in this\nmomentous final race?!,%team_name|1800401|1800405,100,0,0,0
5053,160030,It's time for the fifth and final race. Can\n%team_honor %team_name\nseize victory?!,1801501|%team_honor|%team_name|1801503,100,0,0,0
5054,160031,It's the momentous final race. Can\n%team_name claim the glory?!,1801601|%team_name|1801602,100,0,0,0
5055,160032,%h_rank_ta1 wins!\n%team_name takes a massive first win!,%w_0.1|3024701|%h_rank_ta1|%team_name|3033002,100,0,0,0
5056,160033,%h_rank_ta1 wins!\n%team_name takes a second victory!\nThey're making powerful strides toward\nwinning it all!,%w_0.1|3024701|%h_rank_ta1|%team_name|3033003,100,0,0,0
5057,160034,%h_rank_l1 does it! And taking\ntheir place in the pages of Unity Cup history is\n%team_name!,%w_0.1|3033101|%w_0.04|%h_rank_l1|3033102|%team_name,100,0,0,0
5058,160035,First place goes to %h_rank_l1!\nHer outstanding run earns a victory for her\nteam!,%w_0.1|3030501|%h_rank_l1|3030402,100,0,0,0
5059,160036,It's race two of the Unity Cup. Will\n%team_name show us some wonderful\nrunning once again?!,1800301|%team_name|1800302,100,0,0,0
5060,160037,It's %team_name! And up against them is\nTeam Zenith! We can expect an exciting\nsecond race!,%team_name|1800401|1800402,100,0,0,0
5061,160038,Can %team_name take the win in race two\nas well?!,%team_name|1800403,100,0,0,0
5062,160039,The second race of the Unity Cup is about to\nbegin. Will %team_name be able to make\nup for that first race?!,1800501|%team_name|1800502,100,0,0,0
5063,160040,Race three is the turning point. Will\n%team_name live up to their fans'\nexpectations?!,1800601|%team_name|1800602,100,0,0,0
5064,160041,It's %team_name! And taking them on is\nTeam Zenith! Which team will progress into the\nsecond half on top?!,%team_name|1800603|1800604,100,0,0,0
5065,160042,It's %team_name! They've taken first in\nevery race so far! Expectations are high for this\nthird race!,%team_name|1800701,100,0,0,0
5066,160043,%team_name is in a dominating position!\nCan Team Zenith make a comeback?!,1800801|%team_name|1800802,100,0,0,0
5067,160044,Race three is the turning point. Will\n%team_name be taking good results into\nthe second half?!,1800901|%team_name|1800902,100,0,0,0
5068,160045,Things are looking grim for %team_name!\nLet's hope they can make a comeback!,1801001|%team_name|1801002,100,0,0,0
5069,160046,It's race four of the Unity Cup. Will\n%team_name take the win and proceed to\nthe final race?!,1801101|%team_name|1801102,100,0,0,0
5070,160047,It's %team_name! And up against them is\nTeam Zenith! Who will set the pace for the\nfinal race?!,%team_name|1800401|1800404,100,0,0,0
5071,160048,Can %team_name secure victory in race\nfour?!,%team_name|1801201,100,0,0,0
5072,160049,"%team_name has two wins, but Team Zenith\nis right on their tail as we start this exciting\nfourth race!",1801301|%team_name|1801302|1801303,100,0,0,0
5073,160050,This is %team_name's last chance! Can they\nwin this important fourth race?!,1801401|%team_name|1801402,100,0,0,0
5074,160051,It's time for the fifth and final race.\n%team_name will carry the hopes and\ndreams of the runners before them!,1801501|%team_name|1801502,100,0,0,0
5075,160052,It's %team_name! And up against them is\nTeam Zenith! What will happen in this\nmomentous final race?!,%team_name|1800401|1800405,100,0,0,0
5076,160053,It's time for the fifth and final race. Can\n%team_name seize victory?!,1801501|%team_name|1801503,100,0,0,0
5077,160054,It's the momentous final race. Can\n%team_name claim the glory?!,1801601|%team_name|1801602,100,0,0,0
5078,160055,This is the Gemini Cup! This one race will\ndecide who is the top runner!,1096001,100,0,0,0
5079,160056,%h_rank_l1 does it! She blows\npast the finish line in brilliant fashion and\nclaims the Gemini Cup!,%w_0.1|3032301|%h_rank_l1|3032302,100,0,0,0
5080,160057,This is the last big chance for the remaining\ncompetitors! It's the Cancer Cup!,1096101,100,0,0,0
5081,160058,%h_rank_l1 wins it! She claims\nthe Cancer Cup and writes her name into the\nhistory books!,%w_0.1|3032401|%h_rank_l1|3032402,100,0,0,0
5082,160059,"At last, the curtain opens on the final race! It's\nthe Leo Cup!",1096201,100,0,0,0
5083,160060,Victory goes to %h_rank_l1! Her\nexcellent run earns her the Leo Cup!,%w_0.1|3032501|%h_rank_l1|3032502,100,0,0,0
5084,160061,Who will emerge victorious in this grand showdown and seize glory? It's the Virgo Cup finals!,1096301,100,0,0,0
5085,160062,It's %h_rank_ta1! She wins the final race and seizes glory in the Virgo Cup!,%w_0.1|3032601|%h_rank_ta1|3032602,100,0,0,0
5086,160063,We're about to see who can rise above! It's the Libra Cup finals!,1096401,100,0,0,0
